,datetime,Barometric Pressure,PSI
34,2022-07-20 08:30:00,1017.1,14.75181498
35,2022-07-20 08:45:00,1017.2999999999998,14.754715739999998
36,2022-07-20 09:00:00,1017.2666666666668,14.754232280000002
37,2022-07-20 09:15:00,1017.2999999999998,14.754715739999998
38,2022-07-20 09:30:00,1017.4,14.75616612
39,2022-07-20 09:45:00,1017.5666666666666,14.758583419999999
40,2022-07-20 10:00:00,1017.7666666666668,14.761484180000002
41,2022-07-20 10:15:00,1017.9,14.76341802
42,2022-07-20 10:30:00,1018.0,14.764868400000001
43,2022-07-20 10:45:00,1018.1333333333333,14.76680224
44,2022-07-20 11:00:00,1018.2000000000002,14.767769160000004
45,2022-07-20 11:15:00,1018.2333333333332,14.76825262
46,2022-07-20 11:30:00,1018.2999999999998,14.769219539999998
47,2022-07-20 11:45:00,1018.4,14.77066992
48,2022-07-20 12:00:00,1018.5,14.772120300000001
49,2022-07-20 12:15:00,1018.6,14.77357068
50,2022-07-20 12:30:00,1018.6333333333333,14.77405414
51,2022-07-20 12:45:00,1018.7666666666668,14.775987980000002
52,2022-07-20 13:00:00,1018.7999999999998,14.776471439999998
53,2022-07-20 13:15:00,1018.9666666666667,14.778888740000001
54,2022-07-20 13:30:00,1019.0,14.779372200000001
55,2022-07-20 13:45:00,1018.9666666666667,14.778888740000001
56,2022-07-20 14:00:00,1018.9666666666667,14.778888740000001
57,2022-07-20 14:15:00,1018.9666666666667,14.778888740000001
58,2022-07-20 14:30:00,1018.7666666666668,14.775987980000002
59,2022-07-20 14:45:00,1018.7000000000002,14.775021060000004
60,2022-07-20 15:00:00,1018.6666666666666,14.7745376
61,2022-07-20 15:15:00,1018.6,14.77357068
62,2022-07-20 15:30:00,1018.5,14.772120300000001
63,2022-07-20 15:45:00,1018.3333333333334,14.769703000000002
64,2022-07-20 16:00:00,1018.4333333333334,14.771153380000001
65,2022-07-20 16:15:00,1018.3666666666667,14.770186460000001
66,2022-07-20 16:30:00,1018.2999999999998,14.769219539999998
67,2022-07-20 16:45:00,1018.0666666666666,14.765835319999999
68,2022-07-20 17:00:00,1017.8333333333334,14.762451100000002
69,2022-07-20 17:15:00,1017.7999999999998,14.761967639999998
70,2022-07-20 17:30:00,1017.7333333333332,14.76100072
71,2022-07-20 17:45:00,1017.5,14.757616500000001
72,2022-07-20 18:00:00,1017.1666666666666,14.7527819
73,2022-07-20 18:15:00,1017.0,14.750364600000001
74,2022-07-20 18:30:00,1017.0333333333333,14.750848060000001
75,2022-07-20 18:45:00,1016.8000000000001,14.747463840000002
76,2022-07-20 19:00:00,1016.5,14.743112700000001
77,2022-07-20 19:15:00,1016.2333333333332,14.739245019999998
78,2022-07-20 19:30:00,1016.2666666666668,14.739728480000002
79,2022-07-20 19:45:00,1016.2000000000002,14.738761560000004
80,2022-07-20 20:00:00,1016.5,14.743112700000001
81,2022-07-20 20:15:00,1016.7000000000002,14.746013460000004
82,2022-07-20 20:30:00,1016.5666666666666,14.744079619999999
83,2022-07-20 20:45:00,1016.3666666666667,14.741178860000002
84,2022-07-20 21:00:00,1016.2999999999998,14.740211939999998
85,2022-07-20 21:15:00,1016.5,14.743112700000001
86,2022-07-20 21:30:00,1017.0,14.750364600000001
87,2022-07-20 21:45:00,1017.4666666666667,14.757133040000001
88,2022-07-20 22:00:00,1018.0333333333333,14.76535186
89,2022-07-20 22:15:00,1018.2999999999998,14.769219539999998
90,2022-07-20 22:30:00,1018.6,14.77357068
91,2022-07-20 22:45:00,1018.0,14.764868400000001
92,2022-07-20 23:00:00,1017.5666666666666,14.758583419999999
93,2022-07-20 23:15:00,1017.4666666666667,14.757133040000001
94,2022-07-20 23:30:00,1017.7000000000002,14.760517260000004
95,2022-07-20 23:45:00,1017.6,14.75906688
96,2022-07-21 00:00:00,1017.5,14.757616500000001
97,2022-07-21 00:15:00,,
98,2022-07-21 00:30:00,,
99,2022-07-21 00:45:00,,
100,2022-07-21 01:00:00,1016.75,14.746738650000001
101,2022-07-21 01:15:00,1016.7333333333332,14.746496919999998
102,2022-07-21 01:30:00,1016.8333333333334,14.747947300000002
103,2022-07-21 01:45:00,1017.1999999999999,14.75326536
104,2022-07-21 02:00:00,1017.2333333333332,14.753748819999998
105,2022-07-21 02:15:00,1017.1333333333333,14.75229844
106,2022-07-21 02:30:00,1017.2000000000002,14.753265360000004
107,2022-07-21 02:45:00,1017.0666666666666,14.751331519999999
108,2022-07-21 03:00:00,1017.1,14.75181498
109,2022-07-21 03:15:00,,
110,2022-07-21 03:30:00,,
111,2022-07-21 03:45:00,,
112,2022-07-21 04:00:00,,
113,2022-07-21 04:15:00,,
114,2022-07-21 04:30:00,,
115,2022-07-21 04:45:00,,
116,2022-07-21 05:00:00,1016.7,14.746013460000002
117,2022-07-21 05:15:00,1016.6666666666666,14.74553
118,2022-07-21 05:30:00,1016.6666666666666,14.74553
119,2022-07-21 05:45:00,1016.6,14.74456308
120,2022-07-21 06:00:00,1016.5,14.743112700000001
121,2022-07-21 06:15:00,1016.4333333333334,14.742145780000001
122,2022-07-21 06:30:00,1016.2999999999998,14.740211939999998
123,2022-07-21 06:45:00,1016.3,14.74021194
124,2022-07-21 07:00:00,1016.1333333333333,14.73779464
125,2022-07-21 07:15:00,1016.1,14.73731118
126,2022-07-21 07:30:00,1016.0,14.735860800000001
127,2022-07-21 07:45:00,1016.0666666666666,14.736827719999999
128,2022-07-21 08:00:00,1016.0,14.735860800000001
129,2022-07-21 08:15:00,1016.0333333333333,14.736344260000001
130,2022-07-21 08:30:00,1016.1,14.73731118
131,2022-07-21 08:45:00,1015.9666666666667,14.735377340000001
132,2022-07-21 09:00:00,1015.9,14.73441042
133,2022-07-21 09:15:00,,
134,2022-07-21 09:30:00,,
135,2022-07-21 09:45:00,,
136,2022-07-21 10:00:00,1016.55,14.74383789
137,2022-07-21 10:15:00,1016.6999999999999,14.74601346
138,2022-07-21 10:30:00,1016.7999999999998,14.747463839999998
139,2022-07-21 10:45:00,1016.9333333333334,14.749397680000001
140,2022-07-21 11:00:00,1017.1333333333333,14.75229844
141,2022-07-21 11:15:00,1017.2000000000002,14.753265360000004
142,2022-07-21 11:30:00,1017.2333333333332,14.753748819999998
143,2022-07-21 11:45:00,1017.4,14.75616612
144,2022-07-21 12:00:00,1017.4666666666667,14.757133040000001
145,2022-07-21 12:15:00,1017.6,14.75906688
146,2022-07-21 12:30:00,1017.7333333333332,14.76100072
147,2022-07-21 12:45:00,1018.1,14.76631878
148,2022-07-21 13:00:00,1018.2333333333332,14.76825262
149,2022-07-21 13:15:00,1018.4666666666667,14.771636840000001
150,2022-07-21 13:30:00,1018.5666666666666,14.77308722
151,2022-07-21 13:45:00,1018.6333333333333,14.77405414
152,2022-07-21 14:00:00,1018.7666666666668,14.775987980000002
153,2022-07-21 14:15:00,1018.7666666666668,14.775987980000002
154,2022-07-21 14:30:00,1018.8666666666667,14.777438360000001
155,2022-07-21 14:45:00,1018.7999999999998,14.776471439999998
156,2022-07-21 15:00:00,1018.9,14.77792182
157,2022-07-21 15:15:00,1018.9666666666667,14.778888740000001
158,2022-07-21 15:30:00,1018.9,14.77792182
159,2022-07-21 15:45:00,1018.9,14.77792182
160,2022-07-21 16:00:00,1018.7333333333332,14.77550452
161,2022-07-21 16:15:00,1018.6,14.77357068
162,2022-07-21 16:30:00,1018.6333333333333,14.77405414
163,2022-07-21 16:45:00,1018.4,14.77066992
164,2022-07-21 17:00:00,1018.2333333333332,14.76825262
165,2022-07-21 17:15:00,1018.1,14.76631878
166,2022-07-21 17:30:00,1017.9666666666667,14.764384940000001
167,2022-07-21 17:45:00,1017.8666666666667,14.762934560000001
168,2022-07-21 18:00:00,1017.7333333333332,14.76100072
169,2022-07-21 18:15:00,1017.7000000000002,14.760517260000004
170,2022-07-21 18:30:00,1017.6333333333333,14.75955034
171,2022-07-21 18:45:00,1017.5,14.757616500000001
172,2022-07-21 19:00:00,1017.2666666666668,14.754232280000002
173,2022-07-21 19:15:00,1017.1333333333333,14.75229844
174,2022-07-21 19:30:00,1017.0,14.750364600000001
175,2022-07-21 19:45:00,1016.8666666666667,14.748430760000002
176,2022-07-21 20:00:00,1016.7333333333332,14.746496919999998
177,2022-07-21 20:15:00,1016.7333333333332,14.746496919999998
178,2022-07-21 20:30:00,1016.7333333333332,14.746496919999998
179,2022-07-21 20:45:00,1016.7333333333332,14.746496919999998
180,2022-07-21 21:00:00,1016.7999999999998,14.747463839999998
181,2022-07-21 21:15:00,1016.6333333333333,14.74504654
182,2022-07-21 21:30:00,1016.7000000000002,14.746013460000004
183,2022-07-21 21:45:00,1016.6,14.74456308
184,2022-07-21 22:00:00,1016.5666666666666,14.744079619999999
185,2022-07-21 22:15:00,1016.6999999999999,14.74601346
186,2022-07-21 22:30:00,1016.7666666666668,14.746980380000002
187,2022-07-21 22:45:00,1016.6,14.74456308
188,2022-07-21 23:00:00,1016.5,14.743112700000001
189,2022-07-21 23:15:00,1016.5,14.743112700000001
190,2022-07-21 23:30:00,1016.4333333333334,14.742145780000001
191,2022-07-21 23:45:00,1016.4666666666667,14.742629240000001
192,2022-07-22 00:00:00,1016.3333333333334,14.740695400000002
193,2022-07-22 00:15:00,1016.2999999999998,14.740211939999998
194,2022-07-22 00:30:00,1016.4,14.74166232
195,2022-07-22 00:45:00,1016.6666666666666,14.74553
196,2022-07-22 01:00:00,1016.9666666666667,14.749881140000001
197,2022-07-22 01:15:00,1017.0333333333333,14.750848060000001
198,2022-07-22 01:30:00,1017.0333333333333,14.750848060000001
199,2022-07-22 01:45:00,1017.1666666666666,14.7527819
200,2022-07-22 02:00:00,1017.3,14.75471574
201,2022-07-22 02:15:00,,
202,2022-07-22 02:30:00,,
203,2022-07-22 02:45:00,,
204,2022-07-22 03:00:00,1017.2,14.753265360000002
205,2022-07-22 03:15:00,1017.1333333333333,14.75229844
206,2022-07-22 03:30:00,1017.2000000000002,14.753265360000004
207,2022-07-22 03:45:00,1017.2333333333332,14.753748819999998
208,2022-07-22 04:00:00,1017.4333333333334,14.756649580000001
209,2022-07-22 04:15:00,1017.3333333333334,14.755199200000002
210,2022-07-22 04:30:00,1017.2666666666668,14.754232280000002
211,2022-07-22 04:45:00,1017.3000000000001,14.754715740000002
212,2022-07-22 05:00:00,1017.3000000000001,14.754715740000002
213,2022-07-22 05:15:00,1017.3666666666667,14.755682660000002
214,2022-07-22 05:30:00,1017.2666666666668,14.754232280000002
215,2022-07-22 05:45:00,1017.2333333333332,14.753748819999998
216,2022-07-22 06:00:00,1017.2999999999998,14.754715739999998
217,2022-07-22 06:15:00,1017.2999999999998,14.754715739999998
218,2022-07-22 06:30:00,1017.2666666666668,14.754232280000002
219,2022-07-22 06:45:00,1017.1,14.75181498
220,2022-07-22 07:00:00,1017.0,14.750364600000001
221,2022-07-22 07:15:00,1017.1333333333333,14.75229844
222,2022-07-22 07:30:00,1017.2000000000002,14.753265360000004
223,2022-07-22 07:45:00,1017.3333333333334,14.755199200000002
224,2022-07-22 08:00:00,1017.4666666666667,14.757133040000001
225,2022-07-22 08:15:00,1017.5666666666666,14.758583419999999
226,2022-07-22 08:30:00,1017.6,14.75906688
227,2022-07-22 08:45:00,1017.6,14.75906688
228,2022-07-22 09:00:00,1017.8,14.76196764
229,2022-07-22 09:15:00,,
230,2022-07-22 09:30:00,,
231,2022-07-22 09:45:00,,
232,2022-07-22 10:00:00,1017.9,14.76341802
233,2022-07-22 10:15:00,1018.0333333333333,14.76535186
234,2022-07-22 10:30:00,1018.3333333333334,14.769703000000002
235,2022-07-22 10:45:00,1018.5,14.772120300000001
236,2022-07-22 11:00:00,1018.6333333333333,14.77405414
237,2022-07-22 11:15:00,1018.7000000000002,14.775021060000004
238,2022-07-22 11:30:00,1018.7333333333332,14.77550452
239,2022-07-22 11:45:00,1018.7666666666668,14.775987980000002
240,2022-07-22 12:00:00,1018.7666666666668,14.775987980000002
241,2022-07-22 12:15:00,1018.7999999999998,14.776471439999998
242,2022-07-22 12:30:00,1018.7999999999998,14.776471439999998
243,2022-07-22 12:45:00,1018.9666666666667,14.778888740000001
244,2022-07-22 13:00:00,1019.0666666666666,14.78033912
245,2022-07-22 13:15:00,1019.2666666666668,14.783239880000002
246,2022-07-22 13:30:00,1019.4333333333334,14.785657180000001
247,2022-07-22 13:45:00,1019.6333333333333,14.78855794
248,2022-07-22 14:00:00,1019.6,14.78807448
249,2022-07-22 14:15:00,1019.6666666666666,14.7890414
250,2022-07-22 14:30:00,1019.7000000000002,14.789524860000004
251,2022-07-22 14:45:00,1019.7000000000002,14.789524860000004
252,2022-07-22 15:00:00,1019.7000000000002,14.789524860000004
253,2022-07-22 15:15:00,1019.6666666666666,14.7890414
254,2022-07-22 15:30:00,1019.5333333333333,14.78710756
255,2022-07-22 15:45:00,1019.4333333333334,14.785657180000001
256,2022-07-22 16:00:00,1019.3333333333334,14.784206800000002
257,2022-07-22 16:15:00,1019.3333333333334,14.784206800000002
258,2022-07-22 16:30:00,1019.2000000000002,14.782272960000004
259,2022-07-22 16:45:00,1019.1333333333333,14.78130604
260,2022-07-22 17:00:00,1019.0666666666666,14.78033912
261,2022-07-22 17:15:00,1019.1,14.78082258
262,2022-07-22 17:30:00,1019.1,14.78082258
263,2022-07-22 17:45:00,1019.1666666666666,14.7817895
264,2022-07-22 18:00:00,1019.2000000000002,14.782272960000004
265,2022-07-22 18:15:00,1019.1333333333333,14.78130604
266,2022-07-22 18:30:00,1018.9666666666667,14.778888740000001
267,2022-07-22 18:45:00,1018.7333333333332,14.77550452
268,2022-07-22 19:00:00,1018.6666666666666,14.7745376
269,2022-07-22 19:15:00,1018.7999999999998,14.776471439999998
270,2022-07-22 19:30:00,1018.6999999999999,14.77502106
271,2022-07-22 19:45:00,1018.4333333333334,14.771153380000001
272,2022-07-22 20:00:00,1018.3000000000001,14.769219540000002
273,2022-07-22 20:15:00,1018.1333333333333,14.76680224
274,2022-07-22 20:30:00,1018.2333333333332,14.76825262
275,2022-07-22 20:45:00,1018.3333333333334,14.769703000000002
276,2022-07-22 21:00:00,1018.4666666666667,14.771636840000001
277,2022-07-22 21:15:00,1018.3666666666667,14.770186460000001
278,2022-07-22 21:30:00,1018.2666666666668,14.768736080000002
279,2022-07-22 21:45:00,1018.2666666666668,14.768736080000002
280,2022-07-22 22:00:00,1018.1333333333333,14.76680224
281,2022-07-22 22:15:00,1018.2666666666668,14.768736080000002
282,2022-07-22 22:30:00,1018.0,14.764868400000001
283,2022-07-22 22:45:00,1017.9,14.76341802
284,2022-07-22 23:00:00,1017.9666666666667,14.764384940000001
285,2022-07-22 23:15:00,1018.0666666666666,14.765835319999999
286,2022-07-22 23:30:00,1018.3333333333334,14.769703000000002
287,2022-07-22 23:45:00,1018.7666666666668,14.775987980000002
288,2022-07-23 00:00:00,1019.0333333333333,14.77985566
289,2022-07-23 00:15:00,1019.0666666666666,14.78033912
290,2022-07-23 00:30:00,1019.2333333333332,14.78275642
291,2022-07-23 00:45:00,1019.5333333333333,14.78710756
292,2022-07-23 01:00:00,1019.5,14.786624100000001
293,2022-07-23 01:15:00,,
294,2022-07-23 01:30:00,,
295,2022-07-23 01:45:00,,
296,2022-07-23 02:00:00,1020.2,14.796776760000002
297,2022-07-23 02:15:00,1020.5333333333333,14.80161136
298,2022-07-23 02:30:00,1020.6999999999999,14.80402866
299,2022-07-23 02:45:00,1020.6999999999999,14.80402866
300,2022-07-23 03:00:00,1020.7000000000002,14.804028660000004
301,2022-07-23 03:15:00,1020.6666666666666,14.8035452
302,2022-07-23 03:30:00,1020.5666666666666,14.80209482
303,2022-07-23 03:45:00,1020.4666666666667,14.800644440000001
304,2022-07-23 04:00:00,1020.3333333333334,14.798710600000001
305,2022-07-23 04:15:00,1020.3333333333334,14.798710600000001
306,2022-07-23 04:30:00,1020.3333333333334,14.798710600000001
307,2022-07-23 04:45:00,1020.2333333333332,14.79726022
308,2022-07-23 05:00:00,1020.1666666666666,14.7962933
309,2022-07-23 05:15:00,1019.9333333333334,14.792909080000001
310,2022-07-23 05:30:00,1019.9666666666667,14.793392540000001
311,2022-07-23 05:45:00,1020.1333333333333,14.79580984
312,2022-07-23 06:00:00,1020.1666666666666,14.7962933
313,2022-07-23 06:15:00,1020.1333333333333,14.79580984
314,2022-07-23 06:30:00,1020.0666666666666,14.79484292
315,2022-07-23 06:45:00,1019.9333333333334,14.792909080000001
316,2022-07-23 07:00:00,1019.6333333333333,14.78855794
317,2022-07-23 07:15:00,1019.3666666666667,14.784690260000001
318,2022-07-23 07:30:00,1019.2999999999998,14.783723339999998
319,2022-07-23 07:45:00,1019.2333333333332,14.78275642
320,2022-07-23 08:00:00,1019.2333333333332,14.78275642
321,2022-07-23 08:15:00,1019.1999999999999,14.78227296
322,2022-07-23 08:30:00,1019.2666666666668,14.783239880000002
323,2022-07-23 08:45:00,1019.2000000000002,14.782272960000004
324,2022-07-23 09:00:00,1019.2333333333332,14.78275642
325,2022-07-23 09:15:00,1019.2333333333332,14.78275642
326,2022-07-23 09:30:00,1019.2666666666668,14.783239880000002
327,2022-07-23 09:45:00,1019.2333333333332,14.78275642
328,2022-07-23 10:00:00,1019.0,14.779372200000001
329,2022-07-23 10:15:00,1019.1,14.78082258
330,2022-07-23 10:30:00,1019.2999999999998,14.783723339999998
331,2022-07-23 10:45:00,1019.4,14.78517372
332,2022-07-23 11:00:00,1019.3666666666667,14.784690260000001
333,2022-07-23 11:15:00,1019.5666666666666,14.78759102
334,2022-07-23 11:30:00,1019.6999999999999,14.78952486
335,2022-07-23 11:45:00,1019.8333333333334,14.791458700000002
336,2022-07-23 12:00:00,1019.9,14.792425620000001
337,2022-07-23 12:15:00,1020.0666666666666,14.79484292
338,2022-07-23 12:30:00,1020.1333333333333,14.79580984
339,2022-07-23 12:45:00,1020.0333333333333,14.79435946
340,2022-07-23 13:00:00,1020.1999999999999,14.79677676
341,2022-07-23 13:15:00,1020.3333333333334,14.798710600000001
342,2022-07-23 13:30:00,1020.4,14.799677520000001
343,2022-07-23 13:45:00,1020.3333333333334,14.798710600000001
344,2022-07-23 14:00:00,1020.3666666666667,14.799194060000001
345,2022-07-23 14:15:00,1020.5,14.801127900000001
346,2022-07-23 14:30:00,1020.6,14.80257828
347,2022-07-23 14:45:00,1020.6,14.80257828
348,2022-07-23 15:00:00,1020.6999999999999,14.80402866
349,2022-07-23 15:15:00,1020.8333333333334,14.805962500000001
350,2022-07-23 15:30:00,1020.7666666666668,14.804995580000002
351,2022-07-23 15:45:00,1020.7333333333332,14.80451212
352,2022-07-23 16:00:00,1020.7000000000002,14.804028660000004
353,2022-07-23 16:15:00,1020.7333333333332,14.80451212
354,2022-07-23 16:30:00,1020.7999999999998,14.805479039999998
355,2022-07-23 16:45:00,1020.7666666666668,14.804995580000002
356,2022-07-23 17:00:00,1020.7999999999998,14.805479039999998
357,2022-07-23 17:15:00,1020.7666666666668,14.804995580000002
358,2022-07-23 17:30:00,1020.6333333333333,14.80306174
359,2022-07-23 17:45:00,1020.6666666666666,14.8035452
360,2022-07-23 18:00:00,1020.4333333333334,14.800160980000001
361,2022-07-23 18:15:00,1020.2999999999998,14.798227139999998
362,2022-07-23 18:30:00,1020.3333333333334,14.798710600000001
363,2022-07-23 18:45:00,1020.2666666666668,14.797743680000002
364,2022-07-23 19:00:00,1019.9333333333334,14.792909080000001
365,2022-07-23 19:15:00,1020.0,14.793876000000001
366,2022-07-23 19:30:00,1019.9,14.792425620000001
367,2022-07-23 19:45:00,1019.7000000000002,14.789524860000004
368,2022-07-23 20:00:00,1019.7000000000002,14.789524860000004
369,2022-07-23 20:15:00,1019.5333333333333,14.78710756
370,2022-07-23 20:30:00,1019.6,14.78807448
371,2022-07-23 20:45:00,1019.4333333333334,14.785657180000001
372,2022-07-23 21:00:00,1019.6,14.78807448
373,2022-07-23 21:15:00,1019.5,14.786624100000001
374,2022-07-23 21:30:00,1019.2666666666668,14.783239880000002
375,2022-07-23 21:45:00,1019.0333333333333,14.77985566
376,2022-07-23 22:00:00,1018.9333333333334,14.778405280000001
377,2022-07-23 22:15:00,1019.0333333333333,14.77985566
378,2022-07-23 22:30:00,1019.1333333333333,14.78130604
379,2022-07-23 22:45:00,1019.1666666666666,14.7817895
380,2022-07-23 23:00:00,1019.4,14.78517372
381,2022-07-23 23:15:00,1019.6666666666666,14.7890414
382,2022-07-23 23:30:00,1019.9666666666667,14.793392540000001
383,2022-07-23 23:45:00,1020.0666666666666,14.79484292
384,2022-07-24 00:00:00,1020.2333333333332,14.79726022
385,2022-07-24 00:15:00,1020.1333333333333,14.79580984
386,2022-07-24 00:30:00,1020.0666666666666,14.79484292
387,2022-07-24 00:45:00,1020.1,14.79532638
388,2022-07-24 01:00:00,1020.1333333333333,14.79580984
389,2022-07-24 01:15:00,1020.1666666666666,14.7962933
390,2022-07-24 01:30:00,1020.3000000000001,14.798227140000002
391,2022-07-24 01:45:00,1020.4,14.799677520000001
392,2022-07-24 02:00:00,1020.4666666666667,14.800644440000001
393,2022-07-24 02:15:00,1020.6999999999999,14.80402866
394,2022-07-24 02:30:00,1020.7999999999998,14.805479039999998
395,2022-07-24 02:45:00,1020.9,14.806929420000001
396,2022-07-24 03:00:00,1021.1999999999999,14.81128056
397,2022-07-24 03:15:00,1021.2333333333332,14.81176402
398,2022-07-24 03:30:00,1021.3333333333334,14.813214400000001
399,2022-07-24 03:45:00,1021.1,14.80983018
400,2022-07-24 04:00:00,1021.1333333333333,14.81031364
401,2022-07-24 04:15:00,1021.1333333333333,14.81031364
402,2022-07-24 04:30:00,1021.0,14.8083798
403,2022-07-24 04:45:00,1020.8666666666667,14.806445960000001
404,2022-07-24 05:00:00,1020.6666666666666,14.8035452
405,2022-07-24 05:15:00,1020.6,14.80257828
406,2022-07-24 05:30:00,1020.4333333333334,14.800160980000001
407,2022-07-24 05:45:00,1020.4,14.799677520000001
408,2022-07-24 06:00:00,1020.1999999999999,14.79677676
409,2022-07-24 06:15:00,1020.0,14.793876000000001
410,2022-07-24 06:30:00,1019.9,14.792425620000001
411,2022-07-24 06:45:00,1019.6999999999999,14.78952486
412,2022-07-24 07:00:00,1019.4333333333334,14.785657180000001
413,2022-07-24 07:15:00,1019.4,14.78517372
414,2022-07-24 07:30:00,1019.2666666666668,14.783239880000002
415,2022-07-24 07:45:00,1019.2000000000002,14.782272960000004
416,2022-07-24 08:00:00,1019.2000000000002,14.782272960000004
417,2022-07-24 08:15:00,1019.2666666666668,14.783239880000002
418,2022-07-24 08:30:00,1019.3666666666667,14.784690260000001
419,2022-07-24 08:45:00,1019.2666666666668,14.783239880000002
420,2022-07-24 09:00:00,1019.1333333333333,14.78130604
421,2022-07-24 09:15:00,1019.0333333333333,14.77985566
422,2022-07-24 09:30:00,1019.0333333333333,14.77985566
423,2022-07-24 09:45:00,1019.1,14.78082258
424,2022-07-24 10:00:00,1019.1666666666666,14.7817895
425,2022-07-24 10:15:00,1019.3666666666667,14.784690260000001
426,2022-07-24 10:30:00,1019.6333333333333,14.78855794
427,2022-07-24 10:45:00,1019.7000000000002,14.789524860000004
428,2022-07-24 11:00:00,1019.7333333333332,14.79000832
429,2022-07-24 11:15:00,1019.6666666666666,14.7890414
430,2022-07-24 11:30:00,1019.8666666666667,14.791942160000001
431,2022-07-24 11:45:00,1020.0333333333333,14.79435946
432,2022-07-24 12:00:00,1020.1999999999999,14.79677676
433,2022-07-24 12:15:00,1020.3666666666667,14.799194060000001
434,2022-07-24 12:30:00,1020.6,14.80257828
435,2022-07-24 12:45:00,1020.8000000000001,14.805479040000002
436,2022-07-24 13:00:00,1021.0333333333333,14.80886326
437,2022-07-24 13:15:00,1021.1666666666666,14.8107971
438,2022-07-24 13:30:00,1021.1,14.80983018
439,2022-07-24 13:45:00,1021.1666666666666,14.8107971
440,2022-07-24 14:00:00,1021.1,14.80983018
441,2022-07-24 14:15:00,1021.0,14.8083798
442,2022-07-24 14:30:00,1021.0,14.8083798
443,2022-07-24 14:45:00,1021.1333333333333,14.81031364
444,2022-07-24 15:00:00,1021.2333333333332,14.81176402
445,2022-07-24 15:15:00,1021.2999999999998,14.812730939999998
446,2022-07-24 15:30:00,1021.3333333333334,14.813214400000001
447,2022-07-24 15:45:00,1021.4,14.814181320000001
448,2022-07-24 16:00:00,1021.4333333333334,14.814664780000001
449,2022-07-24 16:15:00,1021.5333333333333,14.81611516
450,2022-07-24 16:30:00,1021.5,14.8156317
451,2022-07-24 16:45:00,1021.3333333333334,14.813214400000001
452,2022-07-24 17:00:00,1021.1333333333333,14.81031364
453,2022-07-24 17:15:00,1021.0666666666666,14.80934672
454,2022-07-24 17:30:00,1020.9,14.806929420000001
455,2022-07-24 17:45:00,1020.7333333333332,14.80451212
456,2022-07-24 18:00:00,1020.6,14.80257828
457,2022-07-24 18:15:00,1020.4,14.799677520000001
458,2022-07-24 18:30:00,1020.1,14.79532638
459,2022-07-24 18:45:00,1019.9333333333334,14.792909080000001
460,2022-07-24 19:00:00,1019.7333333333332,14.79000832
461,2022-07-24 19:15:00,1019.6666666666666,14.7890414
462,2022-07-24 19:30:00,1019.5666666666666,14.78759102
463,2022-07-24 19:45:00,1019.4333333333334,14.785657180000001
464,2022-07-24 20:00:00,1019.4333333333334,14.785657180000001
465,2022-07-24 20:15:00,1019.2999999999998,14.783723339999998
466,2022-07-24 20:30:00,1019.2666666666668,14.783239880000002
467,2022-07-24 20:45:00,1019.3333333333334,14.784206800000002
468,2022-07-24 21:00:00,1019.2999999999998,14.783723339999998
469,2022-07-24 21:15:00,1019.2999999999998,14.783723339999998
470,2022-07-24 21:30:00,1019.4666666666667,14.786140640000001
471,2022-07-24 21:45:00,1019.3666666666667,14.784690260000001
